show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,language,imdb_score,views_millions
s8044,Movie,Dark Desire (84),Director_299,"Actor_398, Actor_467, Actor_200, Actor_419, Actor_80",Brazil,2022-10-03,2022,TV-MA,121 min,Comedy,English,7.2,0.6
s8045,Movie,Who Killed Sara (84),Director_244,"Actor_180, Actor_171",South Korea,2016-03-09,2016,TV-MA,95 min,Romance,Spanish,7.5,0.36
s8046,TV Show,Control Z (84),Director_52,"Actor_6, Actor_432, Actor_61",Canada,2019-11-19,2019,TV-MA,1 Season,Fantasy,English,8.3,0.78
s8047,TV Show,Club de Cuervos (84),Director_121,"Actor_115, Actor_175, Actor_499, Actor_300, Actor_387",United States,2017-08-18,2017,R,4 Seasons,Crime,Spanish,6.3,7.46
s8048,Movie,Selena: The Series (84),Director_172,"Actor_279, Actor_97, Actor_280, Actor_67",United Kingdom,2022-01-24,2022,TV-14,142 min,Sci-Fi,Hindi,5.0,0.21
s8049,Movie,The House of Flowers (84),Director_31,"Actor_122, Actor_134, Actor_25, Actor_496, Actor_434",Canada,2016-11-15,2016,TV-MA,107 min,Romance,English,6.1,0.67
s8050,TV Show,Monarca (84),Director_279,"Actor_198, Actor_253, Actor_304, Actor_286, Actor_352",Germany,2021-10-13,2021,TV-MA,1 Season,Thriller,French,6.7,2.22
s8051,Movie,Holy Family (84),Director_153,"Actor_446, Actor_36, Actor_141, Actor_257",United States,2018-06-23,2018,TV-MA,91 min,Thriller,English,7.2,6.44
s8052,Movie,Toy Boy (84),Director_171,"Actor_319, Actor_425, Actor_246, Actor_315",South Korea,2018-08-21,2018,PG,107 min,Comedy,German,9.5,5.83
s8053,TV Show,White Lines (84),Director_253,"Actor_61, Actor_382",Japan,2021-12-11,2021,TV-MA,6 Seasons,Fantasy,Spanish,7.8,0.03
s8054,TV Show,Cable Girls (84),Director_19,"Actor_480, Actor_72",Brazil,2022-07-09,2022,PG-13,1 Season,Action,French,7.8,10.18
s8055,TV Show,Alta Mar (84),Director_195,"Actor_492, Actor_238, Actor_1, Actor_276, Actor_465",United Kingdom,2019-03-13,2019,TV-MA,4 Seasons,Reality,Spanish,7.1,1.0
s8056,Movie,Valeria (84),Director_56,"Actor_332, Actor_79",United States,2019-01-26,2019,PG,134 min,Thriller,English,5.9,4.56
s8057,TV Show,La Casa de las Flores (84),Director_177,"Actor_225, Actor_390, Actor_120, Actor_383, Actor_266",South Korea,2021-02-02,2021,R,7 Seasons,Horror,English,3.3,0.71
s8058,TV Show,Suburra (84),Director_168,"Actor_469, Actor_78, Actor_26",Germany,2019-08-26,2019,TV-14,6 Seasons,Romance,French,6.4,5.25
s8059,TV Show,Baby (84),Director_120,"Actor_441, Actor_50",Norway,2023-02-05,2023,TV-MA,3 Seasons,Comedy,English,8.0,0.73
s8060,TV Show,Zero (84),Director_18,"Actor_124, Actor_450, Actor_189, Actor_186, Actor_71",India,2017-05-24,2017,TV-14,6 Seasons,Sci-Fi,English,7.9,0.9
s8061,TV Show,Luna Nera (84),Director_164,"Actor_435, Actor_175, Actor_416",United States,2021-10-17,2021,NR,3 Seasons,Thriller,Korean,6.8,3.2
s8062,TV Show,Summertime (84),Director_104,"Actor_18, Actor_23, Actor_87",France,2021-03-03,2021,TV-MA,7 Seasons,Documentary,Spanish,6.6,4.87
s8063,TV Show,Club de Cuervos S2 (84),Director_118,"Actor_29, Actor_282, Actor_298",Brazil,2016-02-27,2016,TV-MA,4 Seasons,Documentary,English,6.6,1.31
s8064,TV Show,The Protector (84),Director_197,"Actor_285, Actor_293, Actor_192, Actor_296",United Kingdom,2021-06-01,2021,TV-MA,7 Seasons,Horror,Hindi,7.1,4.74
s8065,TV Show,Atiye (84),Director_48,"Actor_224, Actor_300, Actor_307, Actor_217",Brazil,2021-04-27,2021,TV-14,4 Seasons,Thriller,Korean,6.0,22.57
s8066,Movie,Fatma (84),Director_268,"Actor_231, Actor_171",Spain,2019-10-02,2019,TV-14,100 min,Documentary,English,6.9,0.2
s8067,Movie,Ethos (84),Director_160,"Actor_229, Actor_80",United States,2022-09-13,2022,TV-14,83 min,Drama,Spanish,4.8,1.1
s8068,TV Show,Sisi (84),Director_283,"Actor_411, Actor_6",Australia,2020-09-18,2020,TV-14,2 Seasons,Thriller,Spanish,6.6,3.18
s8069,TV Show,Barbarians S2 (84),Director_238,"Actor_5, Actor_358, Actor_395",United States,2018-06-11,2018,TV-14,4 Seasons,Comedy,Korean,8.5,7.48
s8070,Movie,Quicksand (84),Director_227,"Actor_120, Actor_49, Actor_126",United Kingdom,2020-09-22,2020,R,89 min,Drama,English,6.9,4.17
s8071,TV Show,Lilyhammer (84),Director_61,"Actor_264, Actor_52, Actor_266, Actor_446",Germany,2019-07-25,2019,PG,4 Seasons,Documentary,English,7.1,10.56
s8072,TV Show,Norsemen (84),Director_246,"Actor_152, Actor_313",Canada,2021-10-25,2021,R,6 Seasons,Documentary,German,5.2,0.01
s8073,TV Show,Home for Christmas (84),Director_1,"Actor_434, Actor_494, Actor_34, Actor_297, Actor_458",South Korea,2022-10-24,2022,PG-13,5 Seasons,Comedy,Spanish,5.8,1.93
s8074,Movie,Ragnarok (84),Director_121,"Actor_404, Actor_81",Germany,2015-07-25,2015,TV-14,88 min,Romance,Hindi,6.5,0.56
s8075,TV Show,Beforeigners (84),Director_240,"Actor_379, Actor_142, Actor_380, Actor_153",United States,2020-04-19,2020,TV-14,4 Seasons,Action,French,5.0,0.85
s8076,TV Show,Stranger Things (85),Director_218,"Actor_439, Actor_406, Actor_30",Canada,2020-06-19,2020,TV-MA,6 Seasons,Fantasy,Spanish,5.3,0.2
s8077,Movie,Ozark (85),Director_80,"Actor_461, Actor_179, Actor_345, Actor_373",France,2019-06-24,2019,TV-MA,121 min,Action,English,8.5,0.14
s8078,TV Show,The Crown (85),Director_78,"Actor_237, Actor_96, Actor_45",South Korea,2017-05-22,2017,TV-MA,5 Seasons,Documentary,Korean,4.8,0.73
s8079,TV Show,Bridgerton (85),Director_193,"Actor_78, Actor_47, Actor_74, Actor_466, Actor_199",South Korea,2022-04-05,2022,TV-14,4 Seasons,Drama,English,4.5,0.07
s8080,TV Show,Squid Game (85),Director_54,"Actor_30, Actor_50",United States,2021-11-03,2021,TV-14,7 Seasons,Drama,English,7.1,1.54
s8081,TV Show,Money Heist (85),Director_15,"Actor_98, Actor_194",Spain,2021-07-21,2021,TV-MA,2 Seasons,Drama,German,7.9,0.35
s8082,Movie,Dark (85),Director_57,"Actor_199, Actor_379, Actor_391, Actor_171",India,2016-11-03,2016,TV-14,94 min,Crime,English,6.4,28.27
s8083,Movie,Lupin (85),Director_43,"Actor_243, Actor_29",Spain,2023-04-21,2023,TV-14,106 min,Animation,Korean,6.3,3.21
s8084,Movie,Emily in Paris (85),Director_277,"Actor_60, Actor_191, Actor_359, Actor_380",United States,2017-03-01,2017,TV-14,90 min,Crime,Hindi,8.2,1.68
s8085,TV Show,Narcos (85),Director_225,"Actor_447, Actor_4",Germany,2023-06-23,2023,TV-14,1 Season,Action,Portuguese,7.9,3.65
s8086,Movie,Mindhunter (85),Director_86,"Actor_327, Actor_242",United States,2023-07-28,2023,R,113 min,Documentary,Spanish,7.8,2.49
s8087,TV Show,Witcher (85),Director_129,"Actor_269, Actor_392, Actor_189, Actor_369, Actor_439",India,2021-06-23,2021,R,6 Seasons,Action,French,5.2,0.1
s8088,Movie,Cobra Kai (85),Director_256,"Actor_83, Actor_403, Actor_59, Actor_265, Actor_480",United Kingdom,2021-09-22,2021,PG-13,60 min,Thriller,English,8.7,0.37
s8089,TV Show,Sex Education (85),Director_1,"Actor_400, Actor_499, Actor_425, Actor_468, Actor_67",Australia,2018-01-09,2018,TV-MA,4 Seasons,Horror,English,6.6,0.33
s8090,Movie,You (85),Director_129,"Actor_424, Actor_315, Actor_314, Actor_238",South Korea,2021-12-02,2021,TV-14,106 min,Animation,Hindi,8.8,0.16
s8091,TV Show,Tiger King (85),Director_12,"Actor_237, Actor_121, Actor_238, Actor_180",United States,2017-09-04,2017,TV-14,1 Season,Documentary,Italian,8.0,0.18
s8092,TV Show,Making a Murderer (85),Director_33,"Actor_130, Actor_345, Actor_49",South Korea,2020-05-24,2020,TV-MA,2 Seasons,Comedy,Japanese,5.9,0.98
s8093,TV Show,Conversations with a Killer (85),Director_269,"Actor_247, Actor_93, Actor_92",Turkey,2021-01-13,2021,PG-13,5 Seasons,Horror,English,6.3,0.49
s8094,TV Show,Our Planet (85),Director_17,"Actor_8, Actor_364, Actor_39",United States,2023-05-17,2023,TV-MA,2 Seasons,Comedy,English,6.8,0.94
s8095,TV Show,Blue Planet II (85),Director_227,"Actor_299, Actor_232, Actor_7",United States,2017-04-02,2017,TV-MA,7 Seasons,Action,English,6.3,11.12
s8096,TV Show,Abstract (85),Director_213,"Actor_457, Actor_332",Germany,2018-09-23,2018,TV-14,2 Seasons,Sci-Fi,English,5.4,0.04
s8097,TV Show,Chef's Table (85),Director_37,"Actor_453, Actor_113, Actor_81, Actor_264",Spain,2023-03-15,2023,TV-14,2 Seasons,Documentary,German,4.8,8.65
s8098,TV Show,Formula 1: Drive to Survive (85),Director_208,"Actor_469, Actor_182, Actor_382, Actor_422",Germany,2019-01-07,2019,PG,3 Seasons,Drama,Turkish,5.1,0.51
s8099,TV Show,Last Chance U (85),Director_272,"Actor_344, Actor_17, Actor_10, Actor_357, Actor_210",Japan,2023-01-06,2023,NR,3 Seasons,Sci-Fi,French,9.5,1.94
s8100,TV Show,American Factory (85),Director_188,"Actor_101, Actor_138, Actor_259, Actor_214",Turkey,2020-05-25,2020,NR,5 Seasons,Animation,English,5.3,1.89
s8101,Movie,Icarus (85),Director_76,"Actor_247, Actor_162, Actor_119, Actor_160",United States,2018-11-08,2018,PG-13,94 min,Sci-Fi,Spanish,6.6,1.46
s8102,TV Show,My Octopus Teacher (85),Director_115,"Actor_55, Actor_187, Actor_92, Actor_15",Canada,2020-06-16,2020,R,4 Seasons,Animation,Turkish,8.7,9.26
s8103,TV Show,The Tinder Swindler (85),Director_111,"Actor_300, Actor_425, Actor_101, Actor_297, Actor_221",Italy,2022-08-20,2022,TV-14,7 Seasons,Reality,French,6.0,1.82
s8104,TV Show,Bird Box (85),Director_14,"Actor_491, Actor_300",Brazil,2016-01-28,2016,TV-14,2 Seasons,Documentary,English,7.0,0.87
s8105,Movie,Extraction (85),Director_103,"Actor_370, Actor_329",Spain,2019-01-22,2019,PG-13,104 min,Fantasy,Hindi,7.3,0.22
s8106,TV Show,Red Notice (85),Director_256,"Actor_338, Actor_383, Actor_352, Actor_127, Actor_231",United Kingdom,2021-07-05,2021,PG-13,7 Seasons,Action,French,5.4,2.58
s8107,Movie,The Gray Man (85),Director_47,"Actor_173, Actor_335",Japan,2023-10-26,2023,R,131 min,Action,English,4.9,1.61
s8108,Movie,Don't Look Up (85),Director_278,"Actor_311, Actor_294, Actor_218, Actor_132, Actor_305",United States,2022-04-28,2022,G,116 min,Documentary,German,8.6,0.38
s8109,Movie,The Irishman (85),Director_90,"Actor_220, Actor_89, Actor_286, Actor_192, Actor_223",Spain,2021-11-14,2021,R,103 min,Reality,French,6.3,1.54
s8110,TV Show,Marriage Story (85),Director_223,"Actor_212, Actor_146, Actor_369",Spain,2019-04-09,2019,TV-MA,1 Season,Crime,English,6.2,3.53
s8111,TV Show,Roma (85),Director_104,"Actor_370, Actor_322, Actor_63, Actor_199",United Kingdom,2016-03-03,2016,TV-MA,2 Seasons,Horror,English,6.9,0.08
s8112,Movie,Mank (85),Director_101,"Actor_172, Actor_267, Actor_120",United States,2017-01-23,2017,TV-MA,60 min,Romance,Norwegian,8.2,1.89
s8113,TV Show,Power (85),Director_100,"Actor_235, Actor_336, Actor_242, Actor_482",Japan,2019-08-02,2019,NR,6 Seasons,Thriller,English,5.9,3.93
s8114,Movie,Narcos: Mexico (85),Director_111,"Actor_123, Actor_391, Actor_90, Actor_437",Spain,2019-08-22,2019,TV-MA,116 min,Thriller,English,6.7,18.6
s8115,Movie,Ozark (85),Director_285,"Actor_91, Actor_24, Actor_188, Actor_257",India,2022-12-21,2022,PG,141 min,Thriller,English,7.5,2.78
s8116,Movie,Elite (85),Director_269,"Actor_462, Actor_61, Actor_327, Actor_235, Actor_377",Norway,2023-12-08,2023,TV-MA,85 min,Thriller,French,4.9,1.92
s8117,TV Show,Money Heist: Korea (85),Director_231,"Actor_356, Actor_366, Actor_276, Actor_453, Actor_122",Mexico,2020-02-08,2020,TV-MA,3 Seasons,Drama,French,7.7,0.43
s8118,TV Show,All of Us Are Dead (85),Director_289,"Actor_197, Actor_324, Actor_68, Actor_305",United Kingdom,2023-08-05,2023,PG-13,1 Season,Animation,Norwegian,6.3,2.49
s8119,TV Show,Hellbound (85),Director_56,"Actor_213, Actor_376",United States,2019-01-21,2019,TV-MA,5 Seasons,Horror,German,6.0,0.25
s8120,TV Show,Kingdom (85),Director_223,"Actor_252, Actor_41",Spain,2021-02-27,2021,R,1 Season,Action,English,6.4,0.86
s8121,TV Show,Sweet Home (85),Director_136,"Actor_42, Actor_394, Actor_181, Actor_120, Actor_396",South Korea,2020-05-22,2020,TV-MA,6 Seasons,Comedy,German,6.4,9.05
s8122,TV Show,Hospital Playlist (85),Director_30,"Actor_143, Actor_451",Turkey,2023-04-02,2023,G,7 Seasons,Crime,German,4.7,4.8
s8123,Movie,Reply 1988 (85),Director_258,"Actor_484, Actor_477",United States,2020-11-07,2020,NR,119 min,Romance,English,5.8,0.73
s8124,Movie,Signal (85),Director_267,"Actor_74, Actor_125",United Kingdom,2022-03-18,2022,TV-14,115 min,Fantasy,Japanese,7.6,0.14
s8125,TV Show,My Mister (85),Director_268,"Actor_43, Actor_195",United Kingdom,2017-12-06,2017,G,3 Seasons,Documentary,English,6.6,0.03
s8126,TV Show,Crash Landing on You (85),Director_237,"Actor_423, Actor_409, Actor_312, Actor_371, Actor_18",United States,2021-02-02,2021,R,1 Season,Animation,English,4.2,3.24
s8127,Movie,Lupin Part 2 (85),Director_178,"Actor_142, Actor_90, Actor_366, Actor_232, Actor_196",India,2017-12-20,2017,PG,61 min,Crime,English,7.3,17.94
s8128,Movie,Call My Agent (85),Director_64,"Actor_448, Actor_456, Actor_186, Actor_188, Actor_418",United Kingdom,2023-11-25,2023,R,156 min,Crime,English,6.7,9.76
s8129,TV Show,The Bureau (85),Director_151,"Actor_120, Actor_124, Actor_266",India,2016-08-27,2016,TV-MA,7 Seasons,Documentary,Hindi,8.8,4.55
s8130,Movie,Marseille (85),Director_77,"Actor_385, Actor_191, Actor_467, Actor_196, Actor_48",Brazil,2021-06-20,2021,TV-MA,104 min,Fantasy,English,5.7,4.17
s8131,TV Show,Plan Coeur (85),Director_66,"Actor_10, Actor_365",United States,2017-12-06,2017,PG-13,3 Seasons,Horror,English,7.1,0.52
s8132,TV Show,Mortel (85),Director_41,"Actor_207, Actor_493, Actor_27, Actor_154",United States,2019-11-02,2019,PG-13,6 Seasons,Romance,Korean,6.8,0.8
s8133,Movie,Laetitia (85),Director_84,"Actor_493, Actor_205, Actor_267, Actor_490",South Korea,2020-03-03,2020,PG-13,108 min,Thriller,Portuguese,7.5,0.11
s8134,TV Show,Into the Night (85),Director_5,"Actor_65, Actor_237, Actor_94, Actor_297, Actor_293",South Korea,2015-12-16,2015,TV-14,3 Seasons,Documentary,English,7.2,0.64
s8135,Movie,Dix Pour Cent (85),Director_12,"Actor_55, Actor_100",Germany,2022-03-28,2022,TV-14,115 min,Fantasy,German,8.7,0.49
s8136,Movie,Barbarians (85),Director_31,"Actor_7, Actor_495, Actor_275",Germany,2020-11-18,2020,TV-MA,97 min,Comedy,German,7.4,1.4
s8137,TV Show,How to Sell Drugs Online (85),Director_33,"Actor_201, Actor_419, Actor_29, Actor_164, Actor_99",India,2019-02-15,2019,TV-MA,1 Season,Crime,English,6.1,19.03
s8138,Movie,Biohackers (85),Director_293,"Actor_274, Actor_4",South Korea,2015-08-04,2015,TV-MA,72 min,Thriller,English,8.5,2.25
s8139,TV Show,Dark Desire (85),Director_118,"Actor_430, Actor_75, Actor_338",United Kingdom,2022-04-28,2022,PG-13,1 Season,Animation,Hindi,5.9,0.3
s8140,TV Show,Who Killed Sara (85),Director_85,"Actor_480, Actor_490, Actor_358, Actor_317",Mexico,2022-06-01,2022,PG-13,5 Seasons,Reality,English,6.6,4.71
s8141,TV Show,Control Z (85),Director_286,"Actor_98, Actor_100",Japan,2021-10-19,2021,PG-13,3 Seasons,Reality,Hindi,6.5,30.21
s8142,Movie,Club de Cuervos (85),Director_264,"Actor_271, Actor_253",United Kingdom,2021-07-27,2021,PG-13,148 min,Documentary,French,5.2,10.52
s8143,Movie,Selena: The Series (85),Director_183,"Actor_85, Actor_116",Spain,2020-12-06,2020,R,118 min,Romance,English,8.3,5.53
s8144,Movie,The House of Flowers (85),Director_88,"Actor_491, Actor_72, Actor_204, Actor_421, Actor_18",United States,2021-08-08,2021,TV-MA,91 min,Fantasy,Korean,6.4,2.74
s8145,TV Show,Monarca (85),Director_40,"Actor_8, Actor_393, Actor_230, Actor_478",Canada,2018-05-06,2018,PG-13,4 Seasons,Crime,German,7.4,2.79
s8146,TV Show,Holy Family (85),Director_32,"Actor_87, Actor_255",United States,2015-02-08,2015,R,4 Seasons,Reality,German,7.4,0.17
s8147,Movie,Toy Boy (85),Director_186,"Actor_153, Actor_202, Actor_119, Actor_193, Actor_102",South Korea,2020-08-13,2020,TV-14,88 min,Horror,Korean,8.3,37.35
s8148,TV Show,White Lines (85),Director_103,"Actor_470, Actor_15, Actor_305, Actor_410, Actor_239",Germany,2021-06-22,2021,R,7 Seasons,Crime,English,6.6,1.31
s8149,TV Show,Cable Girls (85),Director_97,"Actor_291, Actor_334",South Korea,2023-04-21,2023,TV-MA,5 Seasons,Comedy,Hindi,5.6,2.19
s8150,TV Show,Alta Mar (85),Director_16,"Actor_333, Actor_229, Actor_353, Actor_136",Spain,2016-08-17,2016,PG-13,2 Seasons,Drama,English,7.5,4.13
s8151,TV Show,Valeria (85),Director_75,"Actor_222, Actor_414",Turkey,2023-05-20,2023,R,5 Seasons,Fantasy,English,6.3,2.15
s8152,TV Show,La Casa de las Flores (85),Director_278,"Actor_358, Actor_338, Actor_155, Actor_54",India,2022-09-10,2022,TV-MA,1 Season,Thriller,English,7.4,0.85
s8153,Movie,Suburra (85),Director_6,"Actor_459, Actor_416, Actor_34, Actor_292",Mexico,2017-01-13,2017,TV-14,102 min,Fantasy,English,6.3,0.22
s8154,TV Show,Baby (85),Director_138,"Actor_460, Actor_75, Actor_365",Germany,2021-06-03,2021,TV-MA,7 Seasons,Romance,French,6.8,0.6
s8155,Movie,Zero (85),Director_88,"Actor_188, Actor_453, Actor_349, Actor_112",Norway,2020-05-27,2020,TV-14,110 min,Crime,English,7.0,0.11
s8156,TV Show,Luna Nera (85),Director_241,"Actor_385, Actor_406, Actor_429, Actor_152, Actor_30",Germany,2022-01-01,2022,TV-MA,5 Seasons,Fantasy,English,6.7,1.34
s8157,Movie,Summertime (85),Director_275,"Actor_207, Actor_331, Actor_79, Actor_247, Actor_196",Spain,2023-10-16,2023,R,89 min,Romance,Japanese,7.6,1.29
s8158,Movie,Club de Cuervos S2 (85),Director_233,"Actor_105, Actor_193",Canada,2017-11-06,2017,TV-MA,92 min,Thriller,German,5.0,1.88
s8159,TV Show,The Protector (85),Director_149,"Actor_220, Actor_199, Actor_466",Spain,2019-11-09,2019,TV-MA,3 Seasons,Animation,Norwegian,8.7,0.65
s8160,TV Show,Atiye (85),Director_91,"Actor_11, Actor_204",South Korea,2018-05-11,2018,R,6 Seasons,Crime,English,6.2,1.94
s8161,Movie,Fatma (85),Director_217,"Actor_52, Actor_424, Actor_438, Actor_38, Actor_29",Japan,2017-09-18,2017,TV-14,119 min,Drama,Japanese,7.3,0.96
s8162,Movie,Ethos (85),Director_212,"Actor_128, Actor_390, Actor_51, Actor_156, Actor_379",United States,2019-06-11,2019,R,87 min,Fantasy,Italian,7.2,0.52
s8163,Movie,Sisi (85),Director_260,"Actor_115, Actor_268",Canada,2019-12-18,2019,PG-13,127 min,Reality,French,7.6,0.13
s8164,TV Show,Barbarians S2 (85),Director_203,"Actor_18, Actor_36, Actor_384, Actor_136, Actor_143",United States,2018-01-18,2018,TV-14,3 Seasons,Comedy,Japanese,6.5,1.76
s8165,Movie,Quicksand (85),Director_249,"Actor_117, Actor_70, Actor_142, Actor_304, Actor_86",Spain,2015-01-18,2015,R,83 min,Animation,English,5.8,0.12
s8166,Movie,Lilyhammer (85),Director_3,"Actor_421, Actor_281, Actor_417, Actor_29, Actor_48",United Kingdom,2023-05-16,2023,TV-MA,142 min,Documentary,Spanish,8.6,1.3
s8167,TV Show,Norsemen (85),Director_24,"Actor_409, Actor_373, Actor_111, Actor_98",United States,2019-12-10,2019,TV-MA,5 Seasons,Action,Japanese,7.0,11.66
s8168,Movie,Home for Christmas (85),Director_8,"Actor_146, Actor_251, Actor_455, Actor_440, Actor_208",United States,2018-04-25,2018,R,103 min,Action,French,7.0,0.3
s8169,TV Show,Ragnarok (85),Director_155,"Actor_283, Actor_34, Actor_174, Actor_26",Germany,2019-07-09,2019,PG,7 Seasons,Comedy,Spanish,6.6,0.7
s8170,TV Show,Beforeigners (85),Director_169,"Actor_262, Actor_348",France,2020-11-05,2020,TV-MA,7 Seasons,Romance,English,6.8,24.4
s8171,Movie,Stranger Things (86),Director_194,"Actor_132, Actor_145, Actor_162, Actor_366",Spain,2022-10-26,2022,TV-14,60 min,Comedy,Korean,7.2,5.4
s8172,Movie,Ozark (86),Director_49,"Actor_473, Actor_278",United States,2018-12-27,2018,R,67 min,Drama,Italian,7.0,1.17
s8173,TV Show,The Crown (86),Director_153,"Actor_45, Actor_235, Actor_236, Actor_483, Actor_250",United States,2020-02-11,2020,R,1 Season,Sci-Fi,Korean,7.1,0.44
s8174,TV Show,Bridgerton (86),Director_291,"Actor_353, Actor_55, Actor_469, Actor_268, Actor_465",Germany,2023-07-08,2023,R,5 Seasons,Horror,French,7.4,0.91
s8175,Movie,Squid Game (86),Director_44,"Actor_457, Actor_147, Actor_163, Actor_412",Italy,2021-01-12,2021,TV-MA,76 min,Thriller,German,7.0,3.31
s8176,TV Show,Money Heist (86),Director_117,"Actor_239, Actor_36",United States,2023-07-08,2023,NR,3 Seasons,Horror,English,6.4,0.74
s8177,TV Show,Dark (86),Director_96,"Actor_245, Actor_152",Canada,2019-07-22,2019,TV-14,1 Season,Thriller,Spanish,5.7,1.09
s8178,TV Show,Lupin (86),Director_41,"Actor_122, Actor_493, Actor_397, Actor_115",Canada,2019-01-19,2019,TV-MA,2 Seasons,Horror,English,6.3,2.66
s8179,Movie,Emily in Paris (86),Director_116,"Actor_457, Actor_400, Actor_85, Actor_170",Spain,2016-12-06,2016,TV-MA,122 min,Action,English,5.3,8.9
s8180,Movie,Narcos (86),Director_129,"Actor_249, Actor_482, Actor_368, Actor_364",Spain,2023-06-22,2023,PG,69 min,Animation,Spanish,6.7,9.27
s8181,TV Show,Mindhunter (86),Director_9,"Actor_328, Actor_392",India,2022-05-25,2022,TV-MA,5 Seasons,Documentary,Spanish,6.7,0.75
s8182,TV Show,Witcher (86),Director_237,"Actor_492, Actor_150",Australia,2018-08-16,2018,PG-13,5 Seasons,Drama,Spanish,7.6,2.5
s8183,TV Show,Cobra Kai (86),Director_74,"Actor_430, Actor_468, Actor_472, Actor_466",South Korea,2019-05-25,2019,TV-14,6 Seasons,Thriller,English,7.9,0.58
s8184,TV Show,Sex Education (86),Director_123,"Actor_174, Actor_144, Actor_466",Canada,2019-03-20,2019,TV-MA,4 Seasons,Action,English,6.5,0.31
s8185,Movie,You (86),Director_70,"Actor_190, Actor_429",Brazil,2022-08-27,2022,R,139 min,Thriller,Spanish,6.8,0.18
s8186,Movie,Tiger King (86),Director_196,"Actor_149, Actor_326",France,2018-01-14,2018,TV-14,137 min,Animation,Spanish,6.9,9.37
